customer_id,recency_days,frequency,monetary,R,F,M,rfm_score,segment
2978,248,3,3396.43,1,1,2,4,Hibernating
2979,143,6,9907.210000000001,1,2,4,7,Potential Loyalists
2980,384,4,3451.65,1,1,2,4,Hibernating
2981,40,15,6119.41,3,5,3,11,Loyal Customers
2982,56,7,5687.59,3,2,2,7,Potential Loyalists
2983,7,9,7877.66,5,3,3,11,Loyal Customers
2984,1,18,12843.34,5,5,4,14,Champions
2985,110,10,3629.89,2,3,2,7,Potential Loyalists
2986,95,4,2226.07,2,1,1,4,Hibernating
2987,12,13,10610.779999999999,5,4,4,13,Champions
2988,16,24,181293.92,5,5,5,15,Champions
2989,41,20,24618.45,3,5,5,13,Champions
2990,25,13,26236.73,4,4,5,13,Champions
2991,2,10,3446.0,5,3,2,10,Loyal Customers
2992,79,12,24227.05,2,4,5,11,Loyal Customers
2993,375,1,1072.29,1,1,1,3,Hibernating
2994,168,4,11895.48,1,1,4,6,At Risk
2995,33,12,7635.67,4,4,3,11,Loyal Customers
2996,36,7,7354.9,4,2,3,9,Potential Loyalists
2997,78,5,9729.16,2,2,4,8,Potential Loyalists
2998,125,5,12017.5,2,2,4,8,Potential Loyalists
2999,302,2,4362.4,1,1,2,4,Hibernating
3000,101,7,3249.49,2,2,1,5,At Risk
3001,23,16,15741.59,4,5,5,14,Champions
3002,101,13,10341.28,2,4,4,10,Loyal Customers
3003,366,4,3173.75,1,1,1,3,Hibernating
3004,108,6,2413.76,2,2,1,5,At Risk
3005,15,11,12548.92,5,4,4,13,Champions
3006,162,10,7521.12,1,3,3,7,Potential Loyalists
3007,18,8,27099.45,4,3,5,12,Loyal Customers
3008,18,9,24667.91,4,3,5,12,Loyal Customers
3009,56,9,3847.02,3,3,2,8,Potential Loyalists
3010,183,8,6669.2,1,3,3,7,Potential Loyalists
3011,28,16,11427.96,4,5,4,13,Champions
3012,51,15,12744.14,3,5,4,12,Loyal Customers
3013,32,11,7876.14,4,4,3,11,Loyal Customers
3014,112,13,7809.86,2,4,3,9,Potential Loyalists
3015,388,3,4798.41,1,1,2,4,Hibernating
3017,204,3,1217.77,1,1,1,3,Hibernating
3018,102,4,3997.73,2,1,2,5,At Risk
3019,14,8,5769.38,5,3,3,11,Loyal Customers
3020,236,13,12152.35,1,4,4,9,Potential Loyalists
3021,35,2,2708.6299999999997,4,1,1,6,At Risk
3022,15,8,3926.4,5,3,2,10,Loyal Customers
3023,43,5,4013.4700000000003,3,2,2,7,Potential Loyalists
3024,33,9,8594.1,4,3,3,10,Loyal Customers
3025,36,11,7304.13,4,4,3,11,Loyal Customers
3026,12,22,25537.73,5,5,5,15,Champions
3027,54,12,25959.52,3,4,5,12,Loyal Customers
3028,221,6,2317.2999999999997,1,2,1,4,Hibernating
3029,85,7,12568.42,2,2,4,8,Potential Loyalists
3030,1,11,6724.110000000001,5,4,3,12,Loyal Customers
3031,1,12,8296.18,5,4,3,12,Loyal Customers
3032,10,8,3495.08,5,3,2,10,Loyal Customers
3033,9,20,12962.289999999999,5,5,4,14,Champions
3034,315,7,5045.22,1,2,2,5,At Risk
3035,12,16,11284.99,5,5,4,14,Champions
3036,5,7,4843.74,5,2,2,9,Potential Loyalists
3037,10,8,3741.7799999999997,5,3,2,10,Loyal Customers
3038,164,5,7987.93,1,2,3,6,At Risk
3039,39,11,31197.4,3,4,5,12,Loyal Customers
3040,30,8,13134.550000000001,4,3,4,11,Loyal Customers
3041,14,19,9023.49,5,5,4,14,Champions
3042,82,3,1562.4,2,1,1,4,Hibernating
3043,196,3,831.8100000000001,1,1,1,3,Hibernating
3044,397,4,1986.9,1,1,1,3,Hibernating
3045,68,22,29722.12,3,5,5,13,Champions
3046,27,6,3115.39,4,2,1,7,Potential Loyalists
3047,83,21,11464.07,2,5,4,11,Loyal Customers
3048,7,13,7962.49,5,4,3,12,Loyal Customers
3049,145,12,24915.670000000002,1,4,5,10,Loyal Customers
3050,6,25,14071.32,5,5,4,14,Champions
3051,49,9,12708.48,3,3,4,10,Loyal Customers
3052,11,11,12085.050000000001,5,4,4,13,Champions
3053,21,10,12241.64,4,3,4,11,Loyal Customers
3054,34,23,19575.0,4,5,5,14,Champions
3055,31,1,1369.07,4,1,1,6,At Risk
3056,206,2,9759.11,1,1,4,6,At Risk
3057,228,8,4335.4,1,3,2,6,At Risk
3058,51,6,6289.88,3,2,3,8,Potential Loyalists
3059,87,19,6275.57,2,5,3,10,Loyal Customers
3060,67,10,33065.700000000004,3,3,5,11,Loyal Customers
3061,78,10,7228.24,2,3,3,8,Potential Loyalists
3062,14,14,8818.73,5,4,4,13,Champions
3063,85,18,14717.9,2,5,5,12,Loyal Customers
3064,50,10,7317.71,3,3,3,9,Potential Loyalists
3065,11,7,4295.43,5,2,2,9,Potential Loyalists
3066,221,4,3609.8,1,1,2,4,Hibernating
3067,4,15,9130.11,5,5,4,14,Champions
3068,36,3,6629.52,4,1,3,8,Potential Loyalists
3069,151,6,1604.26,1,2,1,4,Hibernating
3070,1,20,20922.63,5,5,5,15,Champions
3071,51,7,5371.5,3,2,2,7,Potential Loyalists
3072,24,18,55424.67,4,5,5,14,Champions
3073,74,16,15280.54,3,5,5,13,Champions
3074,5,17,12736.7,5,5,4,14,Champions
3075,27,19,13130.07,4,5,4,13,Champions
3076,32,11,11710.89,4,4,4,12,Loyal Customers
3077,10,9,6202.91,5,3,3,11,Loyal Customers
3078,131,5,2954.34,2,2,1,5,At Risk
3079,1,13,5873.44,5,4,3,12,Loyal Customers
3080,475,2,1097.5,1,1,1,3,Hibernating
3081,124,11,3984.6,2,4,2,8,Potential Loyalists
3082,66,17,31430.75,3,5,5,13,Champions
3083,491,1,1480.23,1,1,1,3,Hibernating
3084,84,9,5932.79,2,3,3,8,Potential Loyalists
3085,125,5,9295.79,2,2,4,8,Potential Loyalists
3086,64,7,7362.679999999999,3,2,3,8,Potential Loyalists
3087,17,5,3897.6,5,2,2,9,Potential Loyalists
3088,92,5,1828.52,2,2,1,5,At Risk
3089,31,11,12764.32,4,4,4,12,Loyal Customers
3090,47,15,21070.14,3,5,5,13,Champions
3091,83,16,17244.41,2,5,5,12,Loyal Customers
3092,5,4,71448.41,5,1,5,11,Loyal Customers
3093,85,13,5929.42,2,4,3,9,Potential Loyalists
3094,129,11,22259.9,2,4,5,11,Loyal Customers
3095,75,8,1893.63,2,3,1,6,At Risk
3096,320,3,1161.53,1,1,1,3,Hibernating
3097,29,10,7366.360000000001,4,3,3,10,Loyal Customers
3098,58,7,3665.87,3,2,2,7,Potential Loyalists
3099,6,11,9176.34,5,4,4,13,Champions
3100,33,15,16528.79,4,5,5,14,Champions
3101,114,9,7228.89,2,3,3,8,Potential Loyalists
3102,2,11,12026.5,5,4,4,13,Champions
3103,22,25,26669.280000000002,4,5,5,14,Champions
3104,1,18,16172.31,5,5,5,15,Champions
3105,116,10,9755.07,2,3,4,9,Potential Loyalists
3106,37,16,32483.67,4,5,5,14,Champions
3107,118,5,14553.33,2,2,5,9,Potential Loyalists
3108,9,8,1843.9,5,3,1,9,Potential Loyalists
3109,67,16,25079.42,3,5,5,13,Champions
3110,6,21,50541.11,5,5,5,15,Champions
3111,16,12,11655.52,5,4,4,13,Champions
3112,690,1,223.63,1,1,1,3,Hibernating
3113,99,5,3141.86,2,2,1,5,At Risk
3114,169,8,9584.57,1,3,4,8,Potential Loyalists
3115,7,21,18869.52,5,5,5,15,Champions
3116,217,3,1009.77,1,1,1,3,Hibernating
3117,192,14,12049.970000000001,1,4,4,9,Potential Loyalists
3118,28,11,5469.12,4,4,2,10,Loyal Customers
3119,184,8,4514.85,1,3,2,6,At Risk
3120,7,7,9766.97,5,2,4,11,Loyal Customers
3121,501,1,665.22,1,1,1,3,Hibernating
3122,95,6,6140.73,2,2,3,7,Potential Loyalists
3123,210,11,4489.23,1,4,2,7,Potential Loyalists
3124,45,6,4250.94,3,2,2,7,Potential Loyalists
3125,15,17,9391.869999999999,5,5,4,14,Champions
3126,3,5,5814.24,5,2,3,10,Loyal Customers
3127,21,18,24351.31,4,5,5,14,Champions
3128,20,11,5102.86,4,4,2,10,Loyal Customers
3129,57,13,5507.07,3,4,2,9,Potential Loyalists
3130,103,8,22588.98,2,3,5,10,Loyal Customers
3131,88,9,4508.1,2,3,2,7,Potential Loyalists
3132,49,22,9371.43,3,5,4,12,Loyal Customers
3133,129,7,5665.04,2,2,2,6,At Risk
3134,7,6,11176.66,5,2,4,11,Loyal Customers
3135,41,22,11917.04,3,5,4,12,Loyal Customers
3136,124,9,3924.4500000000003,2,3,2,7,Potential Loyalists
3137,23,3,4224.8099999999995,4,1,2,7,Potential Loyalists
3138,10,23,15670.48,5,5,5,15,Champions
3139,21,9,20892.399999999998,4,3,5,12,Loyal Customers
3140,20,10,21159.29,4,3,5,12,Loyal Customers
3141,45,4,1149.58,3,1,1,5,At Risk
3142,53,9,4267.16,3,3,2,8,Potential Loyalists
3143,222,6,2992.31,1,2,1,4,Hibernating
3144,163,8,2861.49,1,3,1,5,At Risk
3145,99,8,17201.32,2,3,5,10,Loyal Customers
3146,12,11,9504.57,5,4,4,13,Champions
3147,1,19,7550.91,5,5,3,13,Champions
3148,291,2,6315.99,1,1,3,5,At Risk
3149,94,4,2658.69,2,1,1,4,Hibernating
3150,18,9,5234.67,4,3,2,9,Potential Loyalists
3151,26,12,8257.779999999999,4,4,3,11,Loyal Customers
3152,189,14,14499.0,1,4,4,9,Potential Loyalists
3153,36,14,6017.0,4,4,3,11,Loyal Customers
3154,19,6,2782.84,4,2,1,7,Potential Loyalists
3155,8,12,11660.369999999999,5,4,4,13,Champions
3156,33,9,4346.46,4,3,2,9,Potential Loyalists
3157,491,3,1562.42,1,1,1,3,Hibernating
3158,12,32,31439.58,5,5,5,15,Champions
3159,127,9,5908.68,2,3,3,8,Potential Loyalists
3160,251,5,3035.29,1,2,1,4,Hibernating
3161,37,10,8699.16,4,3,3,10,Loyal Customers
3162,32,21,11276.56,4,5,4,13,Champions
3163,61,16,12087.96,3,5,4,12,Loyal Customers
3164,46,3,3085.95,3,1,1,5,At Risk
3165,267,4,1500.93,1,1,1,3,Hibernating
3166,52,19,6770.88,3,5,3,11,Loyal Customers
3167,35,16,7708.14,4,5,3,12,Loyal Customers
3168,4,11,13950.39,5,4,4,13,Champions
3169,28,2,1625.99,4,1,1,6,At Risk
3170,244,4,2496.35,1,1,1,3,Hibernating
3171,179,4,2007.33,1,1,1,3,Hibernating
3172,70,14,60849.770000000004,3,4,5,12,Loyal Customers
3173,17,14,10615.119999999999,5,4,4,13,Champions
3174,35,8,8063.89,4,3,3,10,Loyal Customers
3175,81,1,172.55,2,1,1,4,Hibernating
3176,97,11,5724.01,2,4,2,8,Potential Loyalists
3177,30,11,10418.86,4,4,4,12,Loyal Customers
3178,36,8,9733.689999999999,4,3,4,11,Loyal Customers
3179,20,9,5651.74,4,3,2,9,Potential Loyalists
3180,3,19,13641.3,5,5,4,14,Champions
3181,107,12,21530.64,2,4,5,11,Loyal Customers
3182,121,17,10574.8,2,5,4,11,Loyal Customers
3183,89,7,3204.1499999999996,2,2,1,5,At Risk
3184,70,19,9316.15,3,5,4,12,Loyal Customers
3185,181,6,1695.85,1,2,1,4,Hibernating
3186,106,7,6890.09,2,2,3,7,Potential Loyalists
3187,167,5,2271.21,1,2,1,4,Hibernating
3188,105,17,8974.81,2,5,4,11,Loyal Customers
3189,36,15,19739.31,4,5,5,14,Champions
3190,24,9,6760.25,4,3,3,10,Loyal Customers
3191,11,5,4599.85,5,2,2,9,Potential Loyalists
3192,44,3,5022.9,3,1,2,6,At Risk
3193,79,9,6958.28,2,3,3,8,Potential Loyalists
3194,81,12,13093.26,2,4,4,10,Loyal Customers
3195,4,24,14250.82,5,5,4,14,Champions
3196,51,17,7326.59,3,5,3,11,Loyal Customers
3197,53,4,2577.88,3,1,1,5,At Risk
3198,26,14,8080.74,4,4,3,11,Loyal Customers
3199,20,3,1109.6399999999999,4,1,1,6,At Risk
3200,4,13,10025.26,5,4,4,13,Champions
3201,75,5,2279.7200000000003,2,2,1,5,At Risk
3202,1,14,13792.97,5,4,4,13,Champions
3203,62,16,21313.73,3,5,5,13,Champions
3204,35,8,6268.13,4,3,3,10,Loyal Customers
3205,54,13,69864.34,3,4,5,12,Loyal Customers
3206,18,3,16435.51,4,1,5,10,Loyal Customers
3207,227,3,3356.3099999999995,1,1,2,4,Hibernating
3208,51,10,15300.79,3,3,5,11,Loyal Customers
3209,19,11,6081.84,4,4,3,11,Loyal Customers
3210,287,9,7674.16,1,3,3,7,Potential Loyalists
3211,7,7,6553.58,5,2,3,10,Loyal Customers
3212,17,10,6488.65,5,3,3,11,Loyal Customers
3213,13,10,7358.3,5,3,3,11,Loyal Customers
3214,102,8,6807.65,2,3,3,8,Potential Loyalists
3215,41,5,5019.35,3,2,2,7,Potential Loyalists
3216,3,19,49397.25,5,5,5,15,Champions
3217,47,4,2009.29,3,1,1,5,At Risk
3218,377,1,185.47,1,1,1,3,Hibernating
3219,3,19,18799.23,5,5,5,15,Champions
3220,27,2,1889.77,4,1,1,6,At Risk
3221,109,9,4705.4800000000005,2,3,2,7,Potential Loyalists
3222,20,6,12495.79,4,2,4,10,Loyal Customers
3223,46,5,2029.35,3,2,1,6,At Risk
3224,15,13,12357.3,5,4,4,13,Champions
3225,498,2,1672.21,1,1,1,3,Hibernating
3226,31,20,29477.4,4,5,5,14,Champions
3227,162,3,1557.31,1,1,1,3,Hibernating
3228,44,11,5568.92,3,4,2,9,Potential Loyalists
3229,132,18,92887.45,2,5,5,12,Loyal Customers
3230,596,2,1480.31,1,1,1,3,Hibernating
3231,371,1,515.3,1,1,1,3,Hibernating
3232,222,9,5818.37,1,3,3,7,Potential Loyalists
3233,251,1,144.25,1,1,1,3,Hibernating
3234,15,16,10821.45,5,5,4,14,Champions
3235,51,7,5329.47,3,2,2,7,Potential Loyalists
3236,43,18,6137.92,3,5,3,11,Loyal Customers
3237,18,10,8773.91,4,3,4,11,Loyal Customers
3238,66,10,3202.74,3,3,1,7,Potential Loyalists
3239,2,16,7950.9800000000005,5,5,3,13,Champions
3240,23,8,6477.549999999999,4,3,3,10,Loyal Customers
3241,165,12,18450.48,1,4,5,10,Loyal Customers
3242,78,9,3468.97,2,3,2,7,Potential Loyalists
3243,5,11,9208.380000000001,5,4,4,13,Champions
3244,82,9,16369.630000000001,2,3,5,10,Loyal Customers
3245,269,13,27823.1,1,4,5,10,Loyal Customers
3246,201,6,14880.03,1,2,5,8,Potential Loyalists
3247,2,7,5037.21,5,2,2,9,Potential Loyalists
3248,42,7,2385.54,3,2,1,6,At Risk
3249,102,13,28202.92,2,4,5,11,Loyal Customers
3250,52,17,9152.82,3,5,4,12,Loyal Customers
3251,13,10,86839.51000000001,5,3,5,13,Champions
3252,77,5,8820.189999999999,2,2,4,8,Potential Loyalists
3253,76,4,13559.45,2,1,4,7,Potential Loyalists
3254,185,7,6514.65,1,2,3,6,At Risk
3255,132,5,16058.24,2,2,5,9,Potential Loyalists
3256,34,6,3971.29,4,2,2,8,Potential Loyalists
3257,19,15,14996.36,4,5,5,14,Champions
3258,70,17,13515.66,3,5,4,12,Loyal Customers
3259,206,8,2422.84,1,3,1,5,At Risk
3260,121,6,4712.0,2,2,2,6,At Risk
3261,6,19,150478.08,5,5,5,15,Champions
3262,167,3,3532.97,1,1,2,4,Hibernating
3263,28,6,3185.56,4,2,1,7,Potential Loyalists
3264,23,15,7669.33,4,5,3,12,Loyal Customers
3265,67,11,4996.4,3,4,2,9,Potential Loyalists
3266,7,15,9663.19,5,5,4,14,Champions
3267,71,15,4687.35,3,5,2,10,Loyal Customers
3268,151,8,4633.219999999999,1,3,2,6,At Risk
3269,57,16,19268.940000000002,3,5,5,13,Champions
3270,34,16,11651.960000000001,4,5,4,13,Champions
3271,8,5,2032.8799999999999,5,2,1,8,Potential Loyalists
3272,53,10,7344.07,3,3,3,9,Potential Loyalists
3273,40,13,8250.03,3,4,3,10,Loyal Customers
3274,26,18,13111.54,4,5,4,13,Champions
3275,311,6,2600.4,1,2,1,4,Hibernating
3276,110,10,6453.370000000001,2,3,3,8,Potential Loyalists
3277,61,11,8992.81,3,4,4,11,Loyal Customers
3278,7,16,9443.63,5,5,4,14,Champions
3279,24,13,8677.75,4,4,3,11,Loyal Customers
3280,5,19,53349.1,5,5,5,15,Champions
3281,32,7,16772.55,4,2,5,11,Loyal Customers
3282,125,6,4683.53,2,2,2,6,At Risk
3283,32,6,6502.65,4,2,3,9,Potential Loyalists
3284,486,4,10442.33,1,1,4,6,At Risk
3285,57,3,5125.84,3,1,2,6,At Risk
3286,1,33,69280.14,5,5,5,15,Champions
3287,16,7,4772.99,5,2,2,9,Potential Loyalists
3288,28,12,8542.75,4,4,3,11,Loyal Customers
3289,93,13,20209.43,2,4,5,11,Loyal Customers
3290,22,20,24446.67,4,5,5,14,Champions
3291,1,10,6272.429999999999,5,3,3,11,Loyal Customers
3292,87,8,3808.71,2,3,2,7,Potential Loyalists
3293,113,12,5210.5199999999995,2,4,2,8,Potential Loyalists
3294,1,18,9026.36,5,5,4,14,Champions
3295,35,15,14973.789999999999,4,5,5,14,Champions
3296,167,7,6991.6,1,2,3,6,At Risk
3297,17,17,20746.94,5,5,5,15,Champions
3298,302,3,1286.3899999999999,1,1,1,3,Hibernating
3299,23,11,29360.24,4,4,5,13,Champions
3300,10,19,30562.780000000002,5,5,5,15,Champions
3301,60,5,3571.35,3,2,2,7,Potential Loyalists
3302,93,19,27332.91,2,5,5,12,Loyal Customers
3303,33,16,15453.400000000001,4,5,5,14,Champions
3304,88,11,17955.03,2,4,5,11,Loyal Customers
3305,20,8,32207.17,4,3,5,12,Loyal Customers
3306,100,13,9819.49,2,4,4,10,Loyal Customers
3307,109,3,1648.81,2,1,1,4,Hibernating
3308,7,12,9805.56,5,4,4,13,Champions
3309,30,13,5203.57,4,4,2,10,Loyal Customers
3310,10,20,10771.33,5,5,4,14,Champions
3311,15,7,18512.95,5,2,5,12,Loyal Customers
3312,113,11,7694.92,2,4,3,9,Potential Loyalists
3313,14,11,5040.16,5,4,2,11,Loyal Customers
3314,62,8,8418.07,3,3,3,9,Potential Loyalists
3315,5,26,20501.93,5,5,5,15,Champions
3316,134,8,17450.350000000002,2,3,5,10,Loyal Customers
3317,88,1,127.52,2,1,1,4,Hibernating
3318,177,13,7568.8099999999995,1,4,3,8,Potential Loyalists
3319,13,14,7078.7699999999995,5,4,3,12,Loyal Customers
3320,13,9,6265.64,5,3,3,11,Loyal Customers
3321,1,12,26908.47,5,4,5,14,Champions
3322,96,12,12577.31,2,4,4,10,Loyal Customers
3323,14,17,6823.2,5,5,3,13,Champions
3324,302,1,466.04,1,1,1,3,Hibernating
3325,1,6,6362.64,5,2,3,10,Loyal Customers
3326,29,14,7011.88,4,4,3,11,Loyal Customers
3327,55,8,4328.52,3,3,2,8,Potential Loyalists
3328,65,12,7688.8,3,4,3,10,Loyal Customers
3329,73,7,3880.7200000000003,3,2,2,7,Potential Loyalists
3330,3,17,16991.489999999998,5,5,5,15,Champions
3331,114,12,4796.7699999999995,2,4,2,8,Potential Loyalists
3332,169,3,4312.84,1,1,2,4,Hibernating
3333,201,8,4410.73,1,3,2,6,At Risk
3334,34,11,9331.24,4,4,4,12,Loyal Customers
3335,198,3,514.87,1,1,1,3,Hibernating
3336,293,4,4971.05,1,1,2,4,Hibernating
3337,76,4,4266.0,2,1,2,5,At Risk
3338,217,2,1436.84,1,1,1,3,Hibernating
3339,81,4,38971.9,2,1,5,8,Potential Loyalists
3340,114,8,4520.12,2,3,2,7,Potential Loyalists
3341,76,12,6764.14,2,4,3,9,Potential Loyalists
3342,61,5,1361.9,3,2,1,6,At Risk
3343,4,16,20838.44,5,5,5,15,Champions
3344,121,8,4172.59,2,3,2,7,Potential Loyalists
3345,3,10,9261.92,5,3,4,12,Loyal Customers
3346,57,9,14237.41,3,3,4,10,Loyal Customers
3347,30,13,10388.69,4,4,4,12,Loyal Customers
3348,232,9,7234.19,1,3,3,7,Potential Loyalists
3349,132,7,9301.39,2,2,4,8,Potential Loyalists
3350,7,8,5734.3,5,3,2,10,Loyal Customers
3351,444,3,1653.0900000000001,1,1,1,3,Hibernating
3352,10,9,4013.25,5,3,2,10,Loyal Customers
3353,2,9,4326.82,5,3,2,10,Loyal Customers
3354,71,14,6095.57,3,4,3,10,Loyal Customers
3355,15,21,11021.869999999999,5,5,4,14,Champions
3356,205,13,11517.02,1,4,4,9,Potential Loyalists
3357,346,4,1768.7,1,1,1,3,Hibernating
3358,1,7,6681.91,5,2,3,10,Loyal Customers
3359,77,11,10834.25,2,4,4,10,Loyal Customers
3360,160,8,13199.54,1,3,4,8,Potential Loyalists
3361,6,9,7698.68,5,3,3,11,Loyal Customers
3362,6,25,17580.36,5,5,5,15,Champions
3363,92,8,25545.57,2,3,5,10,Loyal Customers
3364,143,11,4251.93,1,4,2,7,Potential Loyalists
3365,55,16,8304.59,3,5,3,11,Loyal Customers
3366,132,8,3711.67,2,3,2,7,Potential Loyalists
3367,21,8,4205.55,4,3,2,9,Potential Loyalists
3368,23,10,5918.78,4,3,3,10,Loyal Customers
3369,364,8,2110.13,1,3,1,5,At Risk
3370,73,8,4805.42,3,3,2,8,Potential Loyalists
3371,13,5,6193.01,5,2,3,10,Loyal Customers
3372,39,10,7741.9400000000005,3,3,3,9,Potential Loyalists
3373,316,5,1619.8,1,2,1,4,Hibernating
3374,40,16,6585.55,3,5,3,11,Loyal Customers
3375,19,8,6548.26,4,3,3,10,Loyal Customers
3376,63,11,9044.43,3,4,4,11,Loyal Customers
3377,57,4,3945.19,3,1,2,6,At Risk
3378,76,6,1733.47,2,2,1,5,At Risk
3379,93,15,10008.67,2,5,4,11,Loyal Customers
3380,37,15,10461.7,4,5,4,13,Champions
3381,80,6,5501.610000000001,2,2,2,6,At Risk
3382,9,16,11236.71,5,5,4,14,Champions
3383,403,4,1921.33,1,1,1,3,Hibernating
3384,32,10,5233.68,4,3,2,9,Potential Loyalists
3385,121,15,15980.17,2,5,5,12,Loyal Customers
3386,54,10,6504.91,3,3,3,9,Potential Loyalists
3387,58,7,4766.91,3,2,2,7,Potential Loyalists
3388,10,7,28666.32,5,2,5,12,Loyal Customers
3389,49,15,16027.58,3,5,5,13,Champions
3390,145,9,12574.95,1,3,4,8,Potential Loyalists
3391,6,4,1729.21,5,1,1,7,Potential Loyalists
3392,301,6,6776.9,1,2,3,6,At Risk
3393,92,1,191.22,2,1,1,4,Hibernating
3394,251,6,3915.8900000000003,1,2,2,5,At Risk
3395,46,25,21535.52,3,5,5,13,Champions
3396,98,4,1209.53,2,1,1,4,Hibernating
3397,178,8,11795.130000000001,1,3,4,8,Potential Loyalists
3398,59,6,4037.35,3,2,2,7,Potential Loyalists
3399,26,4,2281.38,4,1,1,6,At Risk
3400,263,4,6144.39,1,1,3,5,At Risk
3401,191,7,4901.429999999999,1,2,2,5,At Risk
3402,27,18,6860.3,4,5,3,12,Loyal Customers
3403,256,4,2087.11,1,1,1,3,Hibernating
3404,187,5,5430.969999999999,1,2,2,5,At Risk
3405,150,4,836.65,1,1,1,3,Hibernating
3406,17,25,19765.4,5,5,5,15,Champions
3407,36,11,5382.98,4,4,2,10,Loyal Customers
3408,42,11,3989.05,3,4,2,9,Potential Loyalists
3409,46,18,23399.129999999997,3,5,5,13,Champions
3410,56,4,2899.01,3,1,1,5,At Risk
3411,13,3,785.92,5,1,1,7,Potential Loyalists
3412,423,1,213.56,1,1,1,3,Hibernating
3413,97,9,16033.98,2,3,5,10,Loyal Customers
3414,192,10,3870.5200000000004,1,3,2,6,At Risk
3415,11,17,8925.5,5,5,4,14,Champions
3416,25,4,2148.6000000000004,4,1,1,6,At Risk
3417,4,15,9752.91,5,5,4,14,Champions
3418,26,20,20368.79,4,5,5,14,Champions
3419,329,6,3395.07,1,2,2,5,At Risk
3420,112,3,3284.65,2,1,1,4,Hibernating
3421,226,9,12611.21,1,3,4,8,Potential Loyalists
3422,52,17,9016.35,3,5,4,12,Loyal Customers
3423,124,12,7945.4,2,4,3,9,Potential Loyalists
3424,28,20,12073.51,4,5,4,13,Champions
3425,13,20,26267.84,5,5,5,15,Champions
3426,375,3,1229.08,1,1,1,3,Hibernating
3427,228,5,1241.27,1,2,1,4,Hibernating
3428,181,10,6262.33,1,3,3,7,Potential Loyalists
3429,58,20,29182.23,3,5,5,13,Champions
3430,19,18,26915.81,4,5,5,14,Champions
3431,114,11,5994.98,2,4,3,9,Potential Loyalists
3432,127,9,33917.39,2,3,5,10,Loyal Customers
3433,152,9,3179.72,1,3,1,5,At Risk
3434,284,3,3333.2,1,1,1,3,Hibernating
3435,32,9,2367.15,4,3,1,8,Potential Loyalists
3436,43,9,5927.08,3,3,3,9,Potential Loyalists
3437,82,4,1983.83,2,1,1,4,Hibernating
3438,82,17,64574.51,2,5,5,12,Loyal Customers
3439,37,11,7729.4,4,4,3,11,Loyal Customers
3440,130,12,5226.96,2,4,2,8,Potential Loyalists
3441,1,9,7498.0599999999995,5,3,3,11,Loyal Customers
3442,76,16,8693.33,2,5,3,10,Loyal Customers
3443,91,11,17695.03,2,4,5,11,Loyal Customers
3444,55,7,4564.04,3,2,2,7,Potential Loyalists
3445,71,14,9094.34,3,4,4,11,Loyal Customers
3446,63,11,4911.14,3,4,2,9,Potential Loyalists
3447,4,2,753.31,5,1,1,7,Potential Loyalists
3448,152,12,6996.71,1,4,3,8,Potential Loyalists
3449,74,33,123568.94,3,5,5,13,Champions
3450,69,8,2361.91,3,3,1,7,Potential Loyalists
3451,105,2,491.31,2,1,1,4,Hibernating
3452,40,9,26253.98,3,3,5,11,Loyal Customers
3453,17,14,29704.22,5,4,5,14,Champions
3454,13,6,3631.09,5,2,2,9,Potential Loyalists
3455,32,13,4169.16,4,4,2,10,Loyal Customers
3456,21,9,5092.26,4,3,2,9,Potential Loyalists
3457,5,3,4024.27,5,1,2,8,Potential Loyalists
3458,139,12,7309.32,2,4,3,9,Potential Loyalists
3459,389,2,2618.12,1,1,1,3,Hibernating
3460,220,3,2368.66,1,1,1,3,Hibernating
3461,27,10,4512.76,4,3,2,9,Potential Loyalists
3462,8,10,2567.44,5,3,1,9,Potential Loyalists
3463,2,10,84967.95,5,3,5,13,Champions
3464,9,9,9209.9,5,3,4,12,Loyal Customers
3465,92,6,10798.970000000001,2,2,4,8,Potential Loyalists
3466,146,11,8693.64,1,4,3,8,Potential Loyalists
3467,22,10,5631.33,4,3,2,9,Potential Loyalists
3468,15,11,4448.96,5,4,2,11,Loyal Customers
3469,24,13,12766.22,4,4,4,12,Loyal Customers
3470,58,13,7523.18,3,4,3,10,Loyal Customers
3471,52,10,17544.54,3,3,5,11,Loyal Customers
3472,39,9,14413.06,3,3,4,10,Loyal Customers
3473,70,13,12156.83,3,4,4,11,Loyal Customers
3474,7,11,5392.360000000001,5,4,2,11,Loyal Customers
3475,170,3,470.2,1,1,1,3,Hibernating
3476,29,18,15852.34,4,5,5,14,Champions
3477,21,8,12158.05,4,3,4,11,Loyal Customers
3478,669,1,584.9,1,1,1,3,Hibernating
3479,128,7,6912.58,2,2,3,7,Potential Loyalists
3480,8,11,12809.3,5,4,4,13,Champions
3481,15,10,4721.09,5,3,2,10,Loyal Customers
3482,56,16,9131.1,3,5,4,12,Loyal Customers
3483,11,11,10466.720000000001,5,4,4,13,Champions
3484,25,10,5751.57,4,3,2,9,Potential Loyalists
3485,85,7,3353.0099999999998,2,2,1,5,At Risk
3486,40,2,410.79,3,1,1,5,At Risk
3487,21,12,6613.91,4,4,3,11,Loyal Customers
3488,33,6,5345.61,4,2,2,8,Potential Loyalists
3489,9,9,4830.65,5,3,2,10,Loyal Customers
3490,79,18,17034.97,2,5,5,12,Loyal Customers
