transaction_id,customer_id,region,category,transaction_date,amount,campaign
20208,1937,South,Electronics,2025-01-21,545.34,none
20209,1045,South,Apparel,2025-12-07,417.75,none
20210,2450,Central,Home & Kitchen,2024-07-30,259.21,none
20211,1286,West,Apparel,2025-09-22,1290.33,none
20212,3260,South,Home & Kitchen,2025-07-14,701.52,none
20213,4520,East,Beauty,2024-01-17,256.87,none
20214,4954,Central,Electronics,2025-03-22,749.48,B_tiered
20215,2264,West,Apparel,2024-03-02,198.73,none
20216,2232,West,Electronics,2025-08-08,607.67,none
20217,2656,Central,Grocery,2024-11-29,155.23,none
20218,4750,West,Grocery,2024-08-17,40.42,none
20219,399,South,Beauty,2024-10-20,164.79,none
20220,1576,West,Electronics,2025-03-13,429.57,A_flat10
20221,1002,West,Sports,2024-01-13,333.4,none
20222,4038,North,Beauty,2025-12-02,516.37,none
20223,1951,West,Apparel,2024-11-26,665.42,none
20224,5028,North,Home & Kitchen,2024-06-23,1936.26,none
20225,5103,South,Beauty,2025-11-15,1039.07,none
20226,4593,South,Beauty,2025-11-23,665.55,none
20227,2625,East,Electronics,2024-05-29,1201.01,none
20228,4855,Central,Electronics,2024-05-10,3355.91,none
20229,1945,South,Grocery,2024-06-01,205.43,none
20230,2031,East,Sports,2024-04-20,1789.57,none
20231,2436,South,Grocery,2024-08-02,902.14,none
20232,3623,North,Electronics,2025-06-20,870.45,none
20233,328,East,Electronics,2025-08-28,951.42,none
20234,2773,Central,Grocery,2025-12-16,791.95,none
20235,5033,West,Electronics,2025-12-18,9733.03,none
20236,347,West,Apparel,2025-08-16,498.35,none
20237,437,North,Apparel,2024-02-21,953.4,none
20238,4926,Central,Sports,2024-02-14,1997.14,none
20239,4333,Central,Apparel,2024-11-30,527.72,none
20240,4,West,Apparel,2024-05-10,430.51,none
20241,2329,South,Apparel,2024-08-05,576.54,none
20242,1592,West,Electronics,2025-05-20,564.16,none
20243,853,West,Sports,2025-07-05,565.74,none
20244,273,West,Sports,2025-09-22,1197.03,none
20245,1291,West,Electronics,2024-05-23,8853.2,none
20246,3392,North,Sports,2024-11-26,878.36,none
20247,1563,West,Grocery,2025-12-20,732.31,none
20248,1583,North,Apparel,2025-04-27,10117.45,none
20249,1355,North,Beauty,2025-10-27,261.19,none
20250,487,East,Grocery,2024-11-10,429.03,none
20251,3078,East,Grocery,2024-10-31,211.44,none
20252,3802,West,Home & Kitchen,2024-12-13,325.15,none
20253,5105,North,Grocery,2025-09-18,142.56,none
20254,1174,East,Electronics,2025-09-08,829.72,none
20255,829,Central,Grocery,2024-05-05,3580.44,none
20256,3678,North,Grocery,2025-08-11,621.59,none
20257,1668,East,Home & Kitchen,2025-09-08,518.5,none
20258,2622,North,Grocery,2025-03-05,535.55,A_flat10
20259,3684,Central,Apparel,2024-12-02,1167.2,none
20260,2172,Central,Electronics,2024-05-31,1547.45,none
20261,1918,Central,Grocery,2024-09-07,669.64,none
20262,2275,West,Electronics,2024-11-23,1279.39,none
20263,2362,North,Grocery,2025-07-26,874.14,none
20264,4,West,Grocery,2025-05-24,338.74,none
20265,956,East,Home & Kitchen,2024-05-21,291.0,none
20266,3162,West,Home & Kitchen,2024-01-31,435.86,none
20267,88,North,Electronics,2025-05-14,1018.95,none
20268,1424,North,Electronics,2025-03-20,276.43,B_tiered
20269,2279,South,Sports,2024-11-06,1448.74,none
20270,2284,West,Apparel,2025-03-29,756.54,B_tiered
20271,249,East,Home & Kitchen,2025-03-20,1599.12,B_tiered
20272,4562,East,Apparel,2025-03-07,217.65,A_flat10
20273,457,North,Sports,2024-10-24,404.46,none
20274,4566,South,Apparel,2024-12-27,60.11,none
20275,5158,West,Electronics,2024-01-27,3016.94,none
20276,907,South,Sports,2024-11-19,4533.82,none
20277,361,West,Home & Kitchen,2024-03-20,781.42,none
20278,606,East,Electronics,2025-04-28,2270.01,none
20279,4444,East,Apparel,2024-01-01,486.9,none
20280,5065,West,Electronics,2024-09-20,664.21,none
20281,3071,North,Sports,2024-11-26,820.22,none
20282,4942,Central,Grocery,2025-10-21,554.25,none
20283,4014,North,Electronics,2024-10-10,3311.44,none
20284,2955,West,Sports,2024-01-31,179.23,none
20285,4763,North,Electronics,2025-03-13,652.43,A_flat10
20286,2415,Central,Home & Kitchen,2025-10-19,1219.65,none
20287,2129,North,Apparel,2024-11-19,2299.93,none
20288,3745,Central,Apparel,2025-10-16,430.0,none
20289,3896,East,Grocery,2024-12-07,583.0,none
20290,1836,North,Grocery,2025-05-16,157.21,none
20291,2452,North,Beauty,2025-02-10,951.82,none
20292,1114,South,Apparel,2025-08-17,286.41,none
20293,595,East,Beauty,2024-08-16,226.68,none
20294,1821,South,Electronics,2024-11-28,2705.64,none
20295,2546,West,Sports,2025-04-23,451.51,none
20296,800,East,Electronics,2024-06-26,1157.25,none
20297,829,Central,Apparel,2025-12-26,11203.08,none
20298,620,Central,Home & Kitchen,2024-11-12,919.6,none
20299,4566,South,Grocery,2025-11-17,136.86,none
20300,3612,East,Electronics,2025-09-06,248.94,none
20301,736,North,Apparel,2024-12-23,5468.66,none
20302,3438,East,Electronics,2025-03-04,2877.16,A_flat10
20303,2505,North,Beauty,2025-02-03,619.39,none
20304,2935,East,Beauty,2025-09-20,293.96,none
20305,4322,West,Home & Kitchen,2025-05-23,210.25,none
20306,2453,South,Grocery,2025-07-23,322.27,none
20307,1484,South,Electronics,2024-10-11,3362.65,none
20308,4065,North,Sports,2024-05-19,66.24,none
20309,813,West,Grocery,2025-12-07,557.08,none
20310,4824,Central,Apparel,2025-08-20,92.08,none
20311,4914,South,Grocery,2025-06-06,636.64,none
20312,1784,South,Electronics,2024-01-06,533.75,none
20313,4024,West,Grocery,2024-05-10,94.21,none
20314,4807,East,Home & Kitchen,2025-12-12,428.21,none
20315,4791,Central,Apparel,2024-03-05,823.82,none
20316,573,North,Sports,2024-07-10,385.22,none
20317,854,South,Grocery,2024-08-31,379.39,none
20318,2533,North,Electronics,2024-08-03,497.2,none
20319,2864,North,Beauty,2025-11-07,224.3,none
20320,1779,West,Grocery,2024-08-27,4552.56,none
20321,388,North,Beauty,2025-12-12,619.6,none
20322,2219,East,Home & Kitchen,2025-11-19,322.28,none
20323,1449,East,Home & Kitchen,2024-02-01,575.44,none
20324,2312,West,Electronics,2025-04-27,705.68,none
20325,1409,East,Apparel,2025-07-25,197.41,none
20326,2255,North,Electronics,2024-07-29,6461.19,none
20327,3055,East,Electronics,2025-11-30,1369.07,none
20328,1867,Central,Electronics,2024-08-17,917.08,none
20329,1083,West,Home & Kitchen,2025-11-23,1413.61,none
20330,2050,South,Electronics,2025-08-30,872.59,none
20331,1343,East,Electronics,2025-03-13,3261.09,A_flat10
20332,331,East,Beauty,2024-02-28,299.95,none
20333,3293,South,Sports,2024-08-29,228.82,none
20334,3293,South,Beauty,2025-08-02,386.66,none
20335,1636,South,Home & Kitchen,2025-04-29,2049.53,none
20336,5002,South,Beauty,2025-06-29,177.4,none
20337,4107,West,Apparel,2024-08-24,1016.16,none
20338,4706,East,Sports,2024-09-10,336.95,none
20339,2420,North,Beauty,2024-03-04,44.54,none
20340,2709,West,Apparel,2025-03-26,478.29,B_tiered
20341,3601,West,Sports,2024-06-28,150.87,none
20342,3054,South,Sports,2025-08-08,81.94,none
20343,3472,West,Sports,2024-12-05,1151.27,none
20344,2238,North,Home & Kitchen,2024-04-08,654.46,none
20345,669,Central,Apparel,2025-04-14,487.67,none
20346,4228,East,Grocery,2025-11-24,174.44,none
20347,1997,Central,Sports,2025-09-23,917.25,none
20348,3158,West,Apparel,2024-06-18,1487.95,none
20349,1908,East,Grocery,2025-11-24,261.69,none
20350,2487,North,Grocery,2025-04-22,98.73,none
20351,3316,South,Grocery,2025-03-22,381.24,B_tiered
20352,3005,East,Grocery,2025-05-03,366.8,none
20353,713,South,Apparel,2024-01-07,828.92,none
20354,1218,East,Grocery,2024-05-31,364.14,none
20355,885,West,Apparel,2024-12-10,863.37,none
20356,2989,West,Grocery,2024-03-23,854.06,none
20357,2039,North,Electronics,2024-03-31,517.96,none
20358,1274,West,Apparel,2025-07-12,47.64,none
20359,226,East,Home & Kitchen,2024-03-08,491.32,none
20360,4001,West,Beauty,2024-10-27,501.89,none
20361,281,South,Apparel,2025-04-19,324.76,none
20362,1962,East,Home & Kitchen,2025-05-02,2173.9,none
20363,2356,Central,Beauty,2025-09-12,71.87,none
20364,2340,Central,Grocery,2024-02-09,154.8,none
20365,700,East,Home & Kitchen,2024-05-20,833.74,none
20366,3689,North,Apparel,2025-07-20,259.97,none
20367,1176,South,Apparel,2024-02-16,236.61,none
20368,3270,East,Home & Kitchen,2025-07-26,539.07,none
20369,1950,Central,Beauty,2025-10-22,147.87,none
20370,2693,West,Electronics,2024-11-18,2670.43,none
20371,2335,East,Home & Kitchen,2025-07-05,337.02,none
20372,4984,South,Electronics,2024-07-15,149.8,none
20373,1791,South,Home & Kitchen,2024-06-20,444.3,none
20374,778,North,Apparel,2024-02-03,418.99,none
20375,1868,North,Electronics,2025-02-28,200.0,none
20376,2575,South,Beauty,2024-07-24,411.68,none
20377,343,East,Apparel,2024-02-06,1137.66,none
20378,4787,South,Sports,2024-10-17,221.01,none
20379,1013,Central,Home & Kitchen,2025-04-19,1914.65,none
20380,4854,East,Electronics,2024-06-25,5131.26,none
20381,2091,West,Apparel,2024-05-31,429.3,none
20382,2882,Central,Electronics,2024-01-25,695.91,none
20383,3551,East,Home & Kitchen,2025-05-07,1026.94,none
20384,336,West,Home & Kitchen,2024-03-25,149.52,none
20385,2140,Central,Electronics,2025-10-22,343.63,none
20386,1452,Central,Grocery,2025-04-03,249.08,none
20387,859,South,Apparel,2025-06-06,324.55,none
20388,3476,Central,Apparel,2024-07-18,1203.84,none
20389,843,West,Apparel,2024-02-19,414.09,none
20390,3030,West,Apparel,2025-09-05,296.26,none
20391,2014,West,Home & Kitchen,2024-06-11,514.7,none
20392,5088,East,Electronics,2024-05-26,900.57,none
20393,4724,West,Grocery,2025-10-27,50.78,none
20394,38,Central,Electronics,2024-04-23,1137.77,none
20395,4220,South,Electronics,2024-03-16,942.25,none
20396,859,South,Grocery,2024-10-10,404.69,none
20397,2425,South,Home & Kitchen,2024-03-31,460.52,none
20398,4227,East,Sports,2025-04-05,1873.04,none
20399,1482,South,Beauty,2025-05-17,193.25,none
20400,3817,West,Apparel,2025-09-19,128.69,none
20401,1244,North,Apparel,2025-04-16,1772.93,none
20402,4550,North,Grocery,2025-06-26,43.47,none
20403,2272,West,Beauty,2025-05-14,629.39,none
20404,1016,Central,Electronics,2025-04-03,5367.74,none
20405,277,West,Grocery,2024-12-29,478.33,none
20406,3146,South,Electronics,2024-09-12,895.76,none
20407,3549,East,Apparel,2024-11-23,824.41,none
20408,3538,East,Electronics,2025-12-24,5696.66,none
20409,2567,Central,Home & Kitchen,2024-12-23,2133.1,none
20410,2084,South,Grocery,2024-07-07,320.35,none
20411,3214,West,Electronics,2024-08-20,730.22,none
20412,174,East,Grocery,2024-06-08,457.7,none
20413,1237,East,Electronics,2024-08-05,431.95,none
20414,1320,West,Beauty,2025-03-13,196.3,A_flat10
20415,4057,South,Electronics,2024-01-21,776.19,none
20416,2282,East,Sports,2025-08-03,842.47,none
20417,235,West,Electronics,2025-06-10,3759.14,none
20418,4670,South,Grocery,2025-12-12,550.29,none
20419,1985,North,Beauty,2025-03-10,297.85,A_flat10
20420,389,East,Home & Kitchen,2024-10-09,1072.06,none
20421,2166,Central,Home & Kitchen,2025-05-27,806.95,none
20422,4953,North,Grocery,2024-10-12,369.18,none
20423,4172,East,Grocery,2024-05-20,165.15,none
20424,3081,South,Grocery,2025-08-19,120.1,none
20425,3956,Central,Apparel,2024-01-13,219.01,none
20426,2665,North,Beauty,2025-10-22,401.21,none
20427,4187,North,Electronics,2025-09-09,13964.67,none
20428,4376,East,Electronics,2025-02-26,4928.38,none
20429,1742,Central,Beauty,2024-12-10,315.18,none
20430,2302,South,Beauty,2024-01-06,369.7,none
20431,1174,East,Grocery,2024-08-24,235.84,none
20432,3562,Central,Electronics,2025-01-05,478.52,none
20433,691,South,Grocery,2025-10-30,290.38,none
20434,2433,West,Apparel,2024-10-16,248.18,none
20435,5036,South,Beauty,2024-02-22,712.63,none
20436,2406,North,Apparel,2024-12-11,882.46,none
20437,350,East,Home & Kitchen,2024-07-10,1839.67,none
20438,94,South,Apparel,2024-05-13,456.75,none
20439,4958,North,Apparel,2024-10-09,184.85,none
20440,3677,Central,Apparel,2025-05-09,790.25,none
20441,3689,North,Grocery,2025-03-10,131.13,A_flat10
20442,1912,South,Apparel,2025-12-28,1180.55,none
20443,2585,West,Home & Kitchen,2024-09-30,397.57,none
20444,2899,West,Electronics,2025-04-27,999.91,none
20445,3998,South,Beauty,2025-04-06,269.85,none
20446,2628,South,Beauty,2024-07-16,182.97,none
20447,1579,Central,Home & Kitchen,2025-05-15,1641.95,none
20448,2756,East,Beauty,2024-11-11,840.7,none
20449,3542,South,Apparel,2025-12-16,488.59,none
20450,301,South,Electronics,2025-04-06,2026.56,none
20451,2439,East,Apparel,2025-07-14,136.3,none
20452,1781,West,Grocery,2025-07-07,233.62,none
20453,4675,Central,Electronics,2025-02-06,246.91,none
20454,2004,South,Apparel,2025-09-30,228.82,none
20455,3269,South,Home & Kitchen,2024-12-31,1649.84,none
20456,2354,Central,Electronics,2024-11-27,1409.76,none
20457,4233,West,Electronics,2025-10-09,2233.31,none
20458,4851,North,Apparel,2025-11-10,5532.35,none
20459,421,West,Electronics,2024-08-15,2997.38,none
20460,100,Central,Grocery,2025-10-31,268.32,none
20461,3661,North,Home & Kitchen,2025-05-28,1856.78,none
20462,3280,East,Sports,2025-06-22,674.95,none
20463,2878,North,Beauty,2025-10-27,190.5,none
20464,2226,East,Sports,2025-10-07,7414.95,none
20465,3903,North,Home & Kitchen,2024-10-25,652.37,none
20466,3657,North,Beauty,2025-02-27,1327.41,none
20467,2156,South,Electronics,2025-03-02,824.83,none
20468,1677,South,Electronics,2024-01-01,1090.94,none
20469,5013,North,Home & Kitchen,2024-02-29,483.12,none
20470,2100,South,Grocery,2024-12-28,414.44,none
20471,1075,Central,Home & Kitchen,2025-02-05,1093.75,none
20472,5005,South,Apparel,2024-12-26,340.1,none
20473,3672,East,Electronics,2025-11-17,3786.99,none
20474,2899,West,Electronics,2024-02-23,1643.52,none
20475,4002,North,Home & Kitchen,2025-11-26,1094.33,none
20476,1146,West,Apparel,2024-08-18,778.34,none
20477,2897,Central,Beauty,2024-10-23,736.79,none
20478,1410,North,Beauty,2024-10-15,233.47,none
20479,4495,West,Apparel,2024-05-20,1660.3,none
20480,689,North,Apparel,2025-04-29,89.59,none
20481,1124,Central,Apparel,2025-09-11,177.48,none
20482,1258,North,Apparel,2025-01-09,392.86,none
20483,2264,West,Grocery,2025-05-05,726.54,none
20484,670,East,Electronics,2024-01-14,754.33,none
20485,2826,Central,Sports,2024-04-15,1468.82,none
20486,3812,Central,Grocery,2025-12-16,423.55,none
20487,41,West,Beauty,2025-09-23,18.96,none
20488,4627,Central,Electronics,2024-08-29,11593.6,none
20489,4443,North,Apparel,2025-05-01,729.69,none
20490,267,North,Electronics,2024-10-29,4542.98,none
20491,351,West,Grocery,2024-12-04,164.98,none
20492,2981,South,Electronics,2025-03-14,260.97,A_flat10
20493,1614,Central,Beauty,2025-10-17,4634.34,none
20494,2533,North,Electronics,2025-12-03,1904.97,none
20495,2950,East,Grocery,2024-10-01,105.56,none
20496,3311,East,Beauty,2024-09-17,2177.66,none
20497,3804,South,Beauty,2025-11-25,3387.36,none
20498,4463,North,Apparel,2024-10-07,778.4,none
20499,3147,South,Home & Kitchen,2024-02-11,456.49,none
20500,529,South,Grocery,2025-02-03,387.13,none
20501,686,Central,Apparel,2025-10-30,618.58,none
20502,3184,South,Grocery,2024-06-08,531.88,none
20503,3685,Central,Home & Kitchen,2024-02-10,589.29,none
20504,3927,West,Apparel,2024-03-29,520.44,none
20505,2678,Central,Sports,2024-11-02,495.39,none
20506,3116,West,Sports,2025-01-09,414.38,none
20507,5079,Central,Electronics,2025-01-21,974.24,none
20508,1802,West,Beauty,2025-11-29,422.0,none
20509,1104,East,Grocery,2025-09-26,146.36,none
20510,5048,West,Home & Kitchen,2024-12-16,378.96,none
20511,4788,West,Beauty,2024-11-06,406.92,none
20512,35,West,Home & Kitchen,2024-10-09,749.52,none
20513,2080,East,Sports,2025-10-06,143.22,none
20514,3820,North,Sports,2024-03-04,746.63,none
20515,902,East,Apparel,2025-08-18,3347.18,none
20516,167,East,Grocery,2025-02-15,91.36,none
20517,190,South,Apparel,2024-02-12,292.49,none
20518,2932,West,Home & Kitchen,2024-12-31,610.05,none
20519,1192,East,Electronics,2024-10-02,1180.71,none
20520,1330,East,Sports,2024-10-26,580.14,none
20521,78,South,Electronics,2024-02-18,1307.32,none
20522,3776,South,Grocery,2025-07-03,183.36,none
20523,4397,Central,Beauty,2025-05-22,337.18,none
20524,3815,West,Grocery,2024-06-16,410.89,none
20525,686,Central,Beauty,2024-10-16,908.16,none
20526,4994,Central,Sports,2025-08-17,2475.31,none
20527,5014,North,Grocery,2024-12-05,312.19,none
20528,1337,South,Beauty,2025-07-31,12.7,none
20529,5119,South,Sports,2025-03-11,195.16,A_flat10
20530,2297,Central,Beauty,2024-03-03,396.3,none
20531,214,Central,Grocery,2025-08-12,673.33,none
20532,2987,Central,Apparel,2025-12-10,579.01,none
20533,2726,West,Apparel,2025-05-02,2278.73,none
20534,4472,South,Grocery,2024-06-10,225.21,none
20535,1842,Central,Apparel,2024-02-04,69.84,none
20536,3995,North,Electronics,2025-01-03,980.66,none
20537,4095,East,Electronics,2024-07-03,838.7,none
20538,182,West,Home & Kitchen,2024-09-20,114.83,none
20539,3501,East,Home & Kitchen,2025-09-23,632.4,none
20540,2469,Central,Electronics,2025-03-09,786.19,A_flat10
20541,1037,East,Beauty,2024-06-07,232.53,none
20542,2157,South,Home & Kitchen,2025-01-29,1559.78,none
20543,4464,North,Apparel,2025-10-15,780.42,none
20544,3589,North,Electronics,2025-12-23,17582.32,none
20545,3261,North,Grocery,2025-09-20,1260.35,none
20546,412,South,Grocery,2025-11-02,285.59,none
20547,3465,South,Electronics,2024-04-28,2355.81,none
20548,3954,West,Home & Kitchen,2024-07-10,863.75,none
20549,4957,Central,Electronics,2024-11-04,779.14,none
20550,4154,North,Grocery,2024-09-11,284.85,none
20551,404,South,Beauty,2025-08-23,308.07,none
20552,4924,West,Grocery,2025-10-06,378.63,none
20553,4121,Central,Beauty,2025-08-31,175.28,none
20554,16,West,Grocery,2025-04-05,55.55,none
20555,3703,West,Beauty,2024-01-01,2122.61,none
20556,1563,West,Apparel,2025-07-24,349.39,none
20557,3138,Central,Beauty,2025-06-24,1492.97,none
20558,1457,Central,Beauty,2025-02-22,427.32,none
20559,3796,South,Grocery,2024-05-26,220.68,none
20560,948,Central,Electronics,2025-11-24,2313.51,none
20561,4349,West,Apparel,2024-07-24,612.95,none
20562,370,South,Apparel,2025-01-15,127.87,none
20563,123,West,Apparel,2025-03-10,233.33,A_flat10
20564,664,East,Grocery,2025-01-15,766.95,none
20565,1981,East,Home & Kitchen,2024-07-07,443.2,none
20566,3415,North,Grocery,2024-05-10,356.0,none
20567,2474,Central,Grocery,2025-03-18,343.49,B_tiered
20568,2452,North,Home & Kitchen,2024-07-13,498.86,none
20569,4510,Central,Grocery,2024-10-27,190.26,none
20570,2904,South,Electronics,2025-11-27,1704.68,none
20571,2617,East,Electronics,2025-09-17,990.17,none
20572,2172,Central,Electronics,2025-04-07,245.22,none
20573,5099,East,Beauty,2024-08-22,516.22,none
20574,1254,South,Home & Kitchen,2024-12-13,249.35,none
20575,789,Central,Electronics,2025-03-10,1006.53,A_flat10
20576,2544,West,Sports,2025-08-05,523.24,none
20577,3524,West,Beauty,2025-06-21,356.88,none
20578,109,West,Grocery,2025-10-22,466.92,none
20579,4463,North,Grocery,2025-10-09,643.97,none
20580,1458,East,Grocery,2025-02-16,208.54,none
20581,3354,West,Home & Kitchen,2024-05-04,393.43,none
20582,882,East,Grocery,2025-08-10,82.8,none
20583,4543,South,Grocery,2025-08-18,168.91,none
20584,1860,East,Electronics,2024-06-19,869.79,none
20585,949,East,Sports,2025-09-22,964.11,none
20586,100,Central,Home & Kitchen,2024-06-06,6670.28,none
20587,1589,Central,Electronics,2025-06-08,610.71,none
20588,1954,West,Apparel,2024-01-15,1973.91,none
20589,182,West,Beauty,2025-04-19,240.41,none
20590,2882,Central,Home & Kitchen,2024-05-30,1178.58,none
20591,2350,South,Home & Kitchen,2025-03-04,347.08,A_flat10
20592,2546,West,Home & Kitchen,2025-07-25,271.22,none
20593,673,West,Apparel,2024-11-25,376.7,none
20594,1973,Central,Grocery,2025-03-18,191.66,B_tiered
